group,instance,resource,activity,timestamp,responsible,department,case,channel
Group 1,task-42162,Resource16,T06 Determine necessity of stop advice,2011/10/7 9:09:21,Resource11,General,9929,Internet
Group 1,task-42165,Resource16,T10 Determine necessity to stop indication,2011/10/7 9:09:56,Resource11,General,9929,Internet
EMPTY,task-35,Resource08,Confirmation of receipt,2010/10/5 11:01:58,Resource08,Experts,3766,Desk
Group 1,task-67,Resource08,T06 Determine necessity of stop advice,2010/10/5 11:07:35,Resource08,Experts,3766,Desk
Group 1,task-68,Resource08,T10 Determine necessity to stop indication,2010/10/5 11:08:23,Resource08,Experts,3766,Desk
EMPTY,task-66,Resource24,T02 Check confirmation of receipt,2010/10/5 13:03:37,Resource08,Experts,3766,Desk
Group 1,task-81,Resource08,T03 Adjust confirmation of receipt,2010/10/5 13:22:03,Resource08,Experts,3766,Desk
EMPTY,task-84,Resource24,T02 Check confirmation of receipt,2010/10/5 13:26:39,Resource08,Experts,3766,Desk
EMPTY,task-86,Resource19,T04 Determine confirmation of receipt,2010/10/6 7:12:50,Resource08,Experts,3766,Desk
Group 2,task-96,Resource08,T05 Print and send confirmation of receipt,2010/10/7 13:16:56,Resource08,Experts,3766,Desk
EMPTY,task-26186,admin2,Confirmation of receipt,2011/6/6 13:59:01,Resource04,General,7689,Internet
EMPTY,task-17896,Resource15,Confirmation of receipt,2011/3/29 9:22:00,Resource15,General,6681,Internet
Group 4,task-18216,Resource15,T02 Check confirmation of receipt,2011/3/29 9:22:20,Resource15,General,6681,Internet
Group 3,task-18218,Resource15,T04 Determine confirmation of receipt,2011/3/29 9:22:32,Resource15,General,6681,Internet
Group 1,task-18217,Resource15,T06 Determine necessity of stop advice,2011/3/29 9:22:46,Resource15,General,6681,Internet
Group 1,task-18220,Resource15,T10 Determine necessity to stop indication,2011/3/29 9:23:10,Resource15,General,6681,Internet
Group 2,task-18219,admin1,T05 Print and send confirmation of receipt,2011/3/29 13:55:05,Resource15,General,6681,Internet
EMPTY,task-5847,Resource11,Confirmation of receipt,2010/12/28 7:58:59,Resource11,General,4976,Post
Group 1,task-5972,Resource11,T06 Determine necessity of stop advice,2010/12/28 8:01:15,Resource11,General,4976,Post
Group 1,task-5975,Resource11,T10 Determine necessity to stop indication,2010/12/28 8:01:33,Resource11,General,4976,Post
Group 4,task-5971,Resource10,T02 Check confirmation of receipt,2010/12/28 11:25:06,Resource11,General,4976,Post
Group 3,task-6044,Resource10,T04 Determine confirmation of receipt,2010/12/28 11:25:19,Resource11,General,4976,Post
EMPTY,task-6045,Resource11,T05 Print and send confirmation of receipt,2010/12/29 10:02:58,Resource11,General,4976,Post
EMPTY,task-10854,Resource14,Confirmation of receipt,2011/2/24 9:33:48,Resource14,General,5750,Internet
Group 1,task-13953,Resource14,T06 Determine necessity of stop advice,2011/2/24 9:37:49,Resource14,General,5750,Internet
Group 1,task-13957,Resource14,T10 Determine necessity to stop indication,2011/2/24 9:38:30,Resource14,General,5750,Internet
EMPTY,task-13952,Resource18,T02 Check confirmation of receipt,2011/2/24 9:43:14,Resource14,General,5750,Internet
EMPTY,task-13962,Resource18,T04 Determine confirmation of receipt,2011/2/24 9:43:58,Resource14,General,5750,Internet
Group 2,task-13963,admin1,T05 Print and send confirmation of receipt,2011/2/24 12:47:34,Resource14,General,5750,Internet
EMPTY,task-14698,Resource01,Confirmation of receipt,2011/3/16 12:56:44,Resource11,General,6235,Internet
Group 4,task-16443,Resource01,T02 Check confirmation of receipt,2011/3/16 12:56:59,Resource11,General,6235,Internet
Group 3,task-16446,Resource01,T04 Determine confirmation of receipt,2011/3/16 12:57:15,Resource11,General,6235,Internet
Group 2,task-16447,Resource01,T05 Print and send confirmation of receipt,2011/3/16 12:57:29,Resource11,General,6235,Internet
Group 1,task-16445,Resource01,T06 Determine necessity of stop advice,2011/3/24 13:28:05,Resource11,General,6235,Internet
Group 1,task-17641,Resource01,T10 Determine necessity to stop indication,2011/3/24 13:28:34,Resource11,General,6235,Internet
EMPTY,task-21864,Resource18,Confirmation of receipt,2011/4/28 10:36:56,Resource18,General,7134,Internet
Group 4,task-22618,Resource18,T02 Check confirmation of receipt,2011/4/28 10:37:09,Resource18,General,7134,Internet
Group 3,task-22620,Resource18,T04 Determine confirmation of receipt,2011/4/28 10:37:20,Resource18,General,7134,Internet
Group 2,task-22621,Resource18,T05 Print and send confirmation of receipt,2011/4/28 10:37:46,Resource18,General,7134,Internet
Group 1,task-22619,Resource18,T06 Determine necessity of stop advice,2011/5/30 6:10:55,Resource18,General,7134,Internet
Group 1,task-26834,Resource18,T10 Determine necessity to stop indication,2011/5/30 6:11:15,Resource18,General,7134,Internet
EMPTY,task-18288,Resource01,Confirmation of receipt,2011/4/21 7:40:57,Resource11,General,6747,Internet
Group 4,task-21623,Resource01,T02 Check confirmation of receipt,2011/4/21 7:41:43,Resource11,General,6747,Internet
Group 3,task-21625,Resource01,T04 Determine confirmation of receipt,2011/4/21 7:41:57,Resource11,General,6747,Internet
Group 2,task-21626,Resource01,T05 Print and send confirmation of receipt,2011/4/21 7:42:05,Resource11,General,6747,Internet
Group 1,task-21624,Resource01,T06 Determine necessity of stop advice,2011/4/21 7:42:16,Resource11,General,6747,Internet
Group 1,task-21627,Resource01,T10 Determine necessity to stop indication,2011/4/21 7:42:30,Resource11,General,6747,Internet
EMPTY,task-42105,Resource04,Confirmation of receipt,2011/10/20 12:28:41,Resource04,General,9936,Internet
Group 4,task-44025,Resource04,T02 Check confirmation of receipt,2011/10/20 12:29:00,Resource04,General,9936,Internet
Group 3,task-44027,Resource04,T04 Determine confirmation of receipt,2011/10/20 12:31:27,Resource04,General,9936,Internet
Group 2,task-44028,Resource04,T05 Print and send confirmation of receipt,2011/10/20 12:31:43,Resource04,General,9936,Internet
Group 1,task-44026,Resource04,T06 Determine necessity of stop advice,2011/10/20 12:32:06,Resource04,General,9936,Internet
Group 1,task-44029,Resource04,T10 Determine necessity to stop indication,2011/10/20 12:32:27,Resource04,General,9936,Internet
Group 1,task-4261,Resource10,Confirmation of receipt,2010/12/17 9:17:21,Resource11,General,4777,Internet
Group 4,task-4769,Resource10,T02 Check confirmation of receipt,2010/12/17 9:26:08,Resource11,General,4777,Internet
Group 3,task-4812,Resource10,T04 Determine confirmation of receipt,2010/12/17 9:37:56,Resource11,General,4777,Internet
EMPTY,task-4770,Resource11,T06 Determine necessity of stop advice,2010/12/27 10:18:00,Resource11,General,4777,Internet
Group 1,task-5848,Resource11,T10 Determine necessity to stop indication,2010/12/27 10:18:32,Resource11,General,4777,Internet
Group 2,task-4846,Resource07,T05 Print and send confirmation of receipt,2011/1/4 15:40:38,Resource11,General,4777,Internet
EMPTY,task-36192,Resource14,Confirmation of receipt,2011/10/19 6:59:01,Resource14,General,9032,Internet
Group 4,task-43819,Resource14,T02 Check confirmation of receipt,2011/10/19 6:59:39,Resource14,General,9032,Internet
Group 3,task-43821,Resource14,T04 Determine confirmation of receipt,2011/10/19 7:00:04,Resource14,General,9032,Internet
Group 2,task-43822,Resource14,T05 Print and send confirmation of receipt,2011/10/19 7:00:43,Resource14,General,9032,Internet
Group 1,task-43820,Resource14,T06 Determine necessity of stop advice,2011/10/19 7:01:11,Resource14,General,9032,Internet
Group 1,task-43823,Resource14,T10 Determine necessity to stop indication,2011/10/19 7:01:31,Resource14,General,9032,Internet
EMPTY,task-38025,Resource04,Confirmation of receipt,2011/9/12 13:53:00,Resource04,General,9376,Internet
Group 4,task-38778,Resource04,T02 Check confirmation of receipt,2011/9/12 13:53:22,Resource04,General,9376,Internet
Group 3,task-38780,Resource04,T04 Determine confirmation of receipt,2011/9/12 13:53:40,Resource04,General,9376,Internet
Group 2,task-38781,Resource04,T05 Print and send confirmation of receipt,2011/9/12 13:54:11,Resource04,General,9376,Internet
Group 1,task-38779,Resource04,T06 Determine necessity of stop advice,2011/9/12 13:54:32,Resource04,General,9376,Internet
Group 1,task-38782,Resource04,T10 Determine necessity to stop indication,2011/9/12 13:54:52,Resource04,General,9376,Internet
EMPTY,task-13845,admin2,Confirmation of receipt,2011/9/19 8:26:07,Resource14,General,6147,Internet
EMPTY,task-12344,Resource06,Confirmation of receipt,2011/2/15 14:29:30,Resource06,General,6015,Internet
Group 4,task-12368,Resource06,T02 Check confirmation of receipt,2011/2/15 14:45:56,Resource06,General,6015,Internet
Group 3,task-12371,Resource06,T04 Determine confirmation of receipt,2011/2/15 14:46:10,Resource06,General,6015,Internet
Group 1,task-12369,Resource06,T06 Determine necessity of stop advice,2011/2/15 14:46:34,Resource06,General,6015,Internet
Group 13,task-12373,Resource06,T07-1 Draft intern advice aspect 1,2011/2/15 14:47:21,Resource06,General,6015,Internet
Group 1,task-12374,Resource06,T06 Determine necessity of stop advice,2011/2/15 14:47:48,Resource06,General,6015,Internet
Group 1,task-12375,Resource06,T10 Determine necessity to stop indication,2011/2/15 14:48:37,Resource06,General,6015,Internet
Group 2,task-12372,admin1,T05 Print and send confirmation of receipt,2011/2/16 13:03:49,Resource06,General,6015,Internet
Group 1,task-549,Resource08,Confirmation of receipt,2010/11/5 8:26:50,Resource08,Experts,4102,Internet
EMPTY,task-1017,Resource24,T02 Check confirmation of receipt,2010/11/5 8:36:29,Resource08,Experts,4102,Internet
Group 1,task-1021,Resource08,T03 Adjust confirmation of receipt,2010/11/5 8:43:41,Resource08,Experts,4102,Internet
EMPTY,task-1024,Resource24,T02 Check confirmation of receipt,2010/11/9 14:46:11,Resource08,Experts,4102,Internet
Group 3,task-1298,Resource10,T04 Determine confirmation of receipt,2010/11/12 13:58:23,Resource08,Experts,4102,Internet
Group 2,task-1441,admin1,T05 Print and send confirmation of receipt,2010/11/16 9:27:07,Resource08,Experts,4102,Internet
Group 1,task-1018,Resource08,T06 Determine necessity of stop advice,2010/11/16 15:09:31,Resource08,Experts,4102,Internet
Group 1,task-1544,Resource08,T10 Determine necessity to stop indication,2010/11/16 15:12:49,Resource08,Experts,4102,Internet
EMPTY,task-50195,Resource05,Confirmation of receipt,2012/1/3 9:04:37,Resource05,General,10946,Internet
Group 4,task-51048,Resource05,T02 Check confirmation of receipt,2012/1/3 9:05:52,Resource05,General,10946,Internet
Group 3,task-51050,Resource05,T04 Determine confirmation of receipt,2012/1/3 9:06:40,Resource05,General,10946,Internet
Group 2,task-51051,Resource05,T05 Print and send confirmation of receipt,2012/1/3 9:07:10,Resource05,General,10946,Internet
Group 1,task-51049,Resource05,T06 Determine necessity of stop advice,2012/1/3 9:09:42,Resource05,General,10946,Internet
Group 1,task-51052,Resource05,T10 Determine necessity to stop indication,2012/1/3 9:10:28,Resource05,General,10946,Internet
EMPTY,task-48507,Resource02,Confirmation of receipt,2012/1/16 9:05:20,Resource02,General,10626,Internet
Group 4,task-52413,Resource02,T02 Check confirmation of receipt,2012/1/16 9:27:21,Resource02,General,10626,Internet
Group 3,task-52436,Resource02,T04 Determine confirmation of receipt,2012/1/16 9:35:25,Resource02,General,10626,Internet
Group 2,task-52437,Resource02,T05 Print and send confirmation of receipt,2012/1/16 9:38:00,Resource02,General,10626,Internet
Group 1,task-52414,Resource02,T06 Determine necessity of stop advice,2012/1/16 9:39:51,Resource02,General,10626,Internet
Group 1,task-52438,Resource02,T10 Determine necessity to stop indication,2012/1/16 9:50:04,Resource02,General,10626,Internet
Group 1,task-7955,Resource05,Confirmation of receipt,2011/1/19 10:02:31,Resource05,General,5287,Internet
Group 4,task-8936,Resource05,T02 Check confirmation of receipt,2011/1/19 10:03:09,Resource05,General,5287,Internet
Group 1,task-8937,Resource05,T06 Determine necessity of stop advice,2011/1/19 10:04:14,Resource05,General,5287,Internet
Group 3,task-8938,Resource05,T04 Determine confirmation of receipt,2011/1/19 10:04:32,Resource05,General,5287,Internet
Group 2,task-8940,Resource05,T05 Print and send confirmation of receipt,2011/1/19 10:04:59,Resource05,General,5287,Internet
Group 1,task-8939,Resource05,T10 Determine necessity to stop indication,2011/1/19 10:06:00,Resource05,General,5287,Internet
Group 1,task-28395,Resource01,Confirmation of receipt,2011/6/30 13:02:42,Resource01,General,7991,Internet
Group 4,task-30526,Resource01,T02 Check confirmation of receipt,2011/6/30 13:03:29,Resource01,General,7991,Internet
Group 3,task-30528,Resource01,T04 Determine confirmation of receipt,2011/6/30 13:03:54,Resource01,General,7991,Internet
Group 2,task-30529,Resource01,T05 Print and send confirmation of receipt,2011/6/30 13:04:13,Resource01,General,7991,Internet
Group 1,task-30527,Resource01,T06 Determine necessity of stop advice,2011/6/30 13:04:28,Resource01,General,7991,Internet
Group 1,task-30530,Resource01,T10 Determine necessity to stop indication,2011/6/30 13:05:11,Resource01,General,7991,Internet
EMPTY,task-1959,Resource02,Confirmation of receipt,2011/1/11 6:47:45,Resource02,General,4527,Internet
EMPTY,task-7511,Resource02,T02 Check confirmation of receipt,2011/1/11 6:54:35,Resource02,General,4527,Internet
Group 3,task-7513,Resource10,T04 Determine confirmation of receipt,2011/1/11 7:14:59,Resource02,General,4527,Internet
Group 2,task-7519,admin1,T05 Print and send confirmation of receipt,2011/1/11 8:16:51,Resource02,General,4527,Internet
Group 1,task-7512,Resource02,T06 Determine necessity of stop advice,2011/1/11 11:32:45,Resource02,General,4527,Internet
Group 1,task-7678,Resource02,T10 Determine necessity to stop indication,2011/1/11 11:33:07,Resource02,General,4527,Internet
EMPTY,task-21790,Resource07,Confirmation of receipt,2011/5/2 8:58:19,Resource11,General,7131,Internet
Group 4,task-22993,Resource07,T02 Check confirmation of receipt,2011/5/2 8:58:33,Resource11,General,7131,Internet
Group 3,task-22995,Resource07,T04 Determine confirmation of receipt,2011/5/2 8:58:52,Resource11,General,7131,Internet
Group 2,task-22996,Resource07,T05 Print and send confirmation of receipt,2011/5/2 8:59:04,Resource11,General,7131,Internet
Group 1,task-22994,Resource07,T06 Determine necessity of stop advice,2011/5/2 8:59:23,Resource11,General,7131,Internet
Group 1,task-22997,Resource01,T10 Determine necessity to stop indication,2011/5/13 7:51:07,Resource11,General,7131,Internet
EMPTY,task-45524,Resource06,Confirmation of receipt,2011/11/10 10:33:31,Resource06,General,10289,Internet
Group 4,task-46222,Resource06,T02 Check confirmation of receipt,2011/11/10 10:37:52,Resource06,General,10289,Internet
Group 3,task-46228,Resource06,T04 Determine confirmation of receipt,2011/11/10 10:38:12,Resource06,General,10289,Internet
Group 2,task-46229,Resource06,T05 Print and send confirmation of receipt,2011/11/10 10:38:30,Resource06,General,10289,Internet
Group 1,task-46223,Resource06,T06 Determine necessity of stop advice,2011/11/10 10:39:49,Resource06,General,10289,Internet
Group 1,task-46230,Resource06,T10 Determine necessity to stop indication,2011/11/10 10:40:42,Resource06,General,10289,Internet
Group 1,task-4226,Resource10,Confirmation of receipt,2010/12/17 9:17:04,Resource15,General,4771,Internet
Group 4,task-4767,Resource10,T02 Check confirmation of receipt,2010/12/17 9:27:21,Resource15,General,4771,Internet
Group 3,task-4816,Resource10,T04 Determine confirmation of receipt,2010/12/17 9:38:49,Resource15,General,4771,Internet
Group 2,task-4849,admin1,T05 Print and send confirmation of receipt,2010/12/30 12:07:44,Resource15,General,4771,Internet
EMPTY,task-4768,Resource15,T06 Determine necessity of stop advice,2011/1/4 9:24:30,Resource15,General,4771,Internet
Group 14,task-6660,Resource35,T07-3 Draft intern advice hold for aspect 3,2011/1/11 9:24:48,Resource15,General,4771,Internet
EMPTY,task-6661,Resource33,T07-2 Draft intern advice aspect 2,2011/1/11 14:14:26,Resource15,General,4771,Internet
EMPTY,task-7779,Resource15,T06 Determine necessity of stop advice,2011/1/13 10:07:20,Resource15,General,4771,Internet
Group 14,task-8070,Resource15,T07-3 Draft intern advice hold for aspect 3,2011/1/13 10:07:46,Resource15,General,4771,Internet
Group 15,task-8071,Resource15,T07-2 Draft intern advice aspect 2,2011/1/13 10:07:57,Resource15,General,4771,Internet
Group 1,task-8073,Resource15,T06 Determine necessity of stop advice,2011/1/13 10:08:12,Resource15,General,4771,Internet
Group 14,task-8074,Resource15,T07-3 Draft intern advice hold for aspect 3,2011/1/13 10:08:29,Resource15,General,4771,Internet
Group 15,task-8075,Resource15,T07-2 Draft intern advice aspect 2,2011/1/13 10:08:39,Resource15,General,4771,Internet
Group 1,task-8076,Resource15,T06 Determine necessity of stop advice,2011/1/13 10:09:02,Resource15,General,4771,Internet
Group 1,task-8078,Resource15,T10 Determine necessity to stop indication,2011/1/13 10:09:20,Resource15,General,4771,Internet
EMPTY,task-26627,Resource13,Confirmation of receipt,2011/6/6 10:46:01,Resource13,General,7750,Internet
EMPTY,task-27798,Resource13,T02 Check confirmation of receipt,2011/6/6 10:46:34,Resource13,General,7750,Internet
Group 1,task-27799,Resource13,T06 Determine necessity of stop advice,2011/6/6 10:46:56,Resource13,General,7750,Internet
EMPTY,task-27800,Resource13,T04 Determine confirmation of receipt,2011/6/6 10:47:30,Resource13,General,7750,Internet
Group 1,task-27801,Resource13,T10 Determine necessity to stop indication,2011/6/6 10:47:45,Resource13,General,7750,Internet
Group 2,task-27803,Resource13,T05 Print and send confirmation of receipt,2011/6/6 10:51:45,Resource13,General,7750,Internet
Group 1,task-31484,Resource27,Confirmation of receipt,2011/7/8 9:30:34,Resource13,General,8467,Internet
EMPTY,task-31487,Resource13,T02 Check confirmation of receipt,2011/7/26 18:00:45,Resource13,General,8467,Internet
EMPTY,task-33593,Resource13,T04 Determine confirmation of receipt,2011/7/26 18:01:12,Resource13,General,8467,Internet
EMPTY,task-33594,Resource13,T05 Print and send confirmation of receipt,2011/7/26 18:01:38,Resource13,General,8467,Internet
EMPTY,task-31488,Resource13,T06 Determine necessity of stop advice,2011/7/26 18:02:08,Resource13,General,8467,Internet
Group 1,task-33595,Resource13,T10 Determine necessity to stop indication,2011/7/26 18:02:28,Resource13,General,8467,Internet
EMPTY,task-39591,Resource03,Confirmation of receipt,2011/10/11 9:08:29,Resource11,General,9653,Internet
Group 4,task-42843,Resource03,T02 Check confirmation of receipt,2011/10/11 9:08:46,Resource11,General,9653,Internet
Group 3,task-42845,Resource03,T04 Determine confirmation of receipt,2011/10/11 9:09:03,Resource11,General,9653,Internet
Group 2,task-42846,Resource03,T05 Print and send confirmation of receipt,2011/10/11 9:09:33,Resource11,General,9653,Internet
Group 1,task-42844,Resource03,T06 Determine necessity of stop advice,2011/10/11 9:09:55,Resource11,General,9653,Internet
Group 1,task-42847,Resource03,T10 Determine necessity to stop indication,2011/10/11 9:10:16,Resource11,General,9653,Internet
EMPTY,task-13295,admin2,Confirmation of receipt,2011/4/6 9:01:23,Resource23,General,6110,Internet
EMPTY,task-16561,Resource08,Confirmation of receipt,2011/3/24 12:42:53,Resource08,General,6498,Internet
Group 4,task-17612,Resource08,T02 Check confirmation of receipt,2011/3/24 12:43:14,Resource08,General,6498,Internet
EMPTY,task-17614,Resource18,T04 Determine confirmation of receipt,2011/3/24 13:10:38,Resource08,General,6498,Internet
Group 1,task-17613,Resource08,T06 Determine necessity of stop advice,2011/3/24 13:13:19,Resource08,General,6498,Internet
Group 1,task-17624,Resource08,T10 Determine necessity to stop indication,2011/3/24 13:13:35,Resource08,General,6498,Internet
Group 2,task-17621,admin1,T05 Print and send confirmation of receipt,2011/3/24 13:44:47,Resource08,General,6498,Internet
EMPTY,task-28713,Resource13,Confirmation of receipt,2011/7/4 9:28:30,Resource13,General,8098,Desk
EMPTY,task-30731,Resource13,T02 Check confirmation of receipt,2011/7/4 9:31:29,Resource13,General,8098,Desk
EMPTY,task-30735,Resource13,T04 Determine confirmation of receipt,2011/7/4 9:32:01,Resource13,General,8098,Desk
EMPTY,task-30736,Resource13,T05 Print and send confirmation of receipt,2011/7/4 9:32:48,Resource13,General,8098,Desk
Group 1,task-30732,Resource13,T06 Determine necessity of stop advice,2011/7/4 9:33:04,Resource13,General,8098,Desk
Group 1,task-30739,Resource13,T10 Determine necessity to stop indication,2011/7/4 9:33:24,Resource13,General,8098,Desk
Group 1,task-26739,Resource11,Confirmation of receipt,2011/6/1 6:20:39,Resource01,General,7755,Internet
Group 4,task-27394,Resource11,T02 Check confirmation of receipt,2011/6/1 6:21:05,Resource01,General,7755,Internet
Group 3,task-27396,Resource11,T04 Determine confirmation of receipt,2011/6/1 6:21:42,Resource01,General,7755,Internet
Group 2,task-27397,Resource11,T05 Print and send confirmation of receipt,2011/6/1 6:21:52,Resource01,General,7755,Internet
Group 1,task-27395,Resource11,T06 Determine necessity of stop advice,2011/6/1 6:22:10,Resource01,General,7755,Internet
Group 1,task-27398,Resource11,T10 Determine necessity to stop indication,2011/6/1 6:22:49,Resource01,General,7755,Internet
EMPTY,task-5272,Resource07,Confirmation of receipt,2010/12/23 15:59:56,Resource11,General,4900,Internet
EMPTY,task-5555,Resource19,T02 Check confirmation of receipt,2010/12/24 9:09:05,Resource11,General,4900,Internet
Group 3,task-5586,Resource10,T04 Determine confirmation of receipt,2010/12/24 9:13:56,Resource11,General,4900,Internet
Group 2,task-5592,Resource11,T05 Print and send confirmation of receipt,2010/12/28 7:30:29,Resource11,General,4900,Internet
Group 1,task-5556,Resource11,T06 Determine necessity of stop advice,2010/12/28 7:32:38,Resource11,General,4900,Internet
Group 1,task-5957,Resource11,T10 Determine necessity to stop indication,2010/12/28 7:33:02,Resource11,General,4900,Internet
EMPTY,task-6005,Resource07,Confirmation of receipt,2010/12/30 10:06:22,Resource07,General,4999,Post
Group 1,task-6305,Resource07,T06 Determine necessity of stop advice,2010/12/30 10:08:06,Resource07,General,4999,Post
EMPTY,task-6304,Resource19,T02 Check confirmation of receipt,2010/12/30 10:10:04,Resource07,General,4999,Post
Group 1,task-6306,Resource07,T10 Determine necessity to stop indication,2010/12/30 10:20:02,Resource07,General,4999,Post
EMPTY,task-6309,Resource19,T04 Determine confirmation of receipt,2010/12/30 10:22:31,Resource07,General,4999,Post
Group 2,task-6321,Resource07,T05 Print and send confirmation of receipt,2011/1/3 15:30:26,Resource07,General,4999,Post
EMPTY,task-47544,Resource01,Confirmation of receipt,2011/11/24 13:48:49,Resource11,General,10555,Internet
Group 4,task-47892,Resource01,T02 Check confirmation of receipt,2011/11/24 13:49:32,Resource11,General,10555,Internet
Group 3,task-47894,Resource01,T04 Determine confirmation of receipt,2011/11/24 13:50:11,Resource11,General,10555,Internet
Group 2,task-47896,Resource01,T05 Print and send confirmation of receipt,2011/11/24 13:50:42,Resource11,General,10555,Internet
Group 1,task-47893,Resource01,T06 Determine necessity of stop advice,2011/11/24 13:50:57,Resource11,General,10555,Internet
Group 1,task-47898,Resource01,T10 Determine necessity to stop indication,2011/11/24 13:51:30,Resource11,General,10555,Internet
Group 1,task-28715,Resource06,Confirmation of receipt,2011/6/20 7:03:00,Resource06,General,8100,Internet
Group 4,task-29085,Resource06,T02 Check confirmation of receipt,2011/6/20 7:19:35,Resource06,General,8100,Internet
Group 3,task-29094,Resource06,T04 Determine confirmation of receipt,2011/6/20 7:19:54,Resource06,General,8100,Internet
Group 2,task-29095,Resource06,T05 Print and send confirmation of receipt,2011/6/20 7:20:11,Resource06,General,8100,Internet
Group 1,task-29086,Resource06,T06 Determine necessity of stop advice,2011/6/20 7:20:34,Resource06,General,8100,Internet
Group 1,task-29096,Resource06,T10 Determine necessity to stop indication,2011/6/20 9:00:29,Resource06,General,8100,Internet
EMPTY,task-38112,Resource02,Confirmation of receipt,2011/9/26 13:07:53,Resource02,General,9394,Internet
Group 4,task-40519,Resource02,T02 Check confirmation of receipt,2011/9/26 13:08:19,Resource02,General,9394,Internet
Group 3,task-40521,Resource02,T04 Determine confirmation of receipt,2011/9/26 13:08:44,Resource02,General,9394,Internet
Group 2,task-40522,Resource02,T05 Print and send confirmation of receipt,2011/9/26 13:09:20,Resource02,General,9394,Internet
Group 1,task-40520,Resource02,T06 Determine necessity of stop advice,2011/9/26 13:37:32,Resource02,General,9394,Internet
Group 1,task-40538,Resource02,T10 Determine necessity to stop indication,2011/9/26 13:47:24,Resource02,General,9394,Internet
EMPTY,task-6189,Resource07,Confirmation of receipt,2011/1/4 9:41:13,Resource11,General,5024,Internet
EMPTY,task-6666,Resource19,T02 Check confirmation of receipt,2011/1/5 10:02:31,Resource11,General,5024,Internet
Group 1,task-6667,Resource01,T06 Determine necessity of stop advice,2011/1/6 10:34:46,Resource11,General,5024,Internet
EMPTY,task-6815,Resource19,T04 Determine confirmation of receipt,2011/1/7 9:04:20,Resource11,General,5024,Internet
Group 2,task-7200,Resource07,T05 Print and send confirmation of receipt,2011/1/7 12:31:13,Resource11,General,5024,Internet
Group 1,task-7025,Resource11,T10 Determine necessity to stop indication,2011/1/12 7:31:51,Resource11,General,5024,Internet
EMPTY,task-46654,Resource08,Confirmation of receipt,2011/11/22 13:30:38,Resource08,General,10459,Internet
EMPTY,task-47612,Resource08,T02 Check confirmation of receipt,2011/11/22 13:32:58,Resource08,General,10459,Internet
EMPTY,task-47614,Resource08,T04 Determine confirmation of receipt,2011/11/22 13:38:59,Resource08,General,10459,Internet
EMPTY,task-47621,Resource08,T05 Print and send confirmation of receipt,2011/11/22 13:41:50,Resource08,General,10459,Internet
Group 1,task-47613,Resource08,T06 Determine necessity of stop advice,2011/11/22 13:45:24,Resource08,General,10459,Internet
Group 1,task-47622,Resource08,T10 Determine necessity to stop indication,2011/11/22 13:45:47,Resource08,General,10459,Internet
EMPTY,task-47424,Resource13,Confirmation of receipt,2011/11/30 20:02:09,Resource13,General,10512,Internet
EMPTY,task-48712,Resource13,T02 Check confirmation of receipt,2011/11/30 20:02:49,Resource13,General,10512,Internet
EMPTY,task-48714,Resource13,T04 Determine confirmation of receipt,2011/11/30 20:03:55,Resource13,General,10512,Internet
EMPTY,task-48715,Resource13,T05 Print and send confirmation of receipt,2011/11/30 20:04:57,Resource13,General,10512,Internet
Group 1,task-48713,Resource13,T06 Determine necessity of stop advice,2011/11/30 20:05:25,Resource13,General,10512,Internet
Group 1,task-48716,Resource13,T10 Determine necessity to stop indication,2011/11/30 20:05:49,Resource13,General,10512,Internet
EMPTY,task-10430,Resource07,Confirmation of receipt,2011/2/4 15:55:52,Resource07,General,5684,Internet
Group 4,task-11053,Resource07,T02 Check confirmation of receipt,2011/2/4 15:56:40,Resource07,General,5684,Internet
Group 3,task-11055,Resource07,T04 Determine confirmation of receipt,2011/2/4 15:57:17,Resource07,General,5684,Internet
Group 2,task-11056,Resource07,T05 Print and send confirmation of receipt,2011/2/4 15:57:30,Resource07,General,5684,Internet
Group 1,task-11054,Resource07,T06 Determine necessity of stop advice,2011/2/4 15:57:47,Resource07,General,5684,Internet
Group 1,task-11057,Resource07,T10 Determine necessity to stop indication,2011/2/4 15:58:03,Resource07,General,5684,Internet
EMPTY,task-20941,Resource02,Confirmation of receipt,2011/4/21 14:37:33,Resource02,General,7079,Internet
Group 4,task-21969,Resource02,T02 Check confirmation of receipt,2011/4/21 14:37:55,Resource02,General,7079,Internet
Group 3,task-21971,Resource02,T04 Determine confirmation of receipt,2011/4/21 14:47:34,Resource02,General,7079,Internet
Group 2,task-21972,Resource02,T05 Print and send confirmation of receipt,2011/4/21 14:47:43,Resource02,General,7079,Internet
Group 1,task-21970,Resource02,T06 Determine necessity of stop advice,2011/4/21 14:47:56,Resource02,General,7079,Internet
Group 1,task-21973,Resource02,T10 Determine necessity to stop indication,2011/4/26 6:25:20,Resource02,General,7079,Internet
Group 1,task-29785,Resource27,Confirmation of receipt,2011/6/27 8:50:43,Resource11,General,8261,Internet
Group 1,task-29787,Resource01,T06 Determine necessity of stop advice,2011/7/14 11:58:06,Resource11,General,8261,Internet
EMPTY,task-29786,Resource01,T02 Check confirmation of receipt,2011/7/14 11:58:34,Resource11,General,8261,Internet
Group 3,task-32050,Resource01,T04 Determine confirmation of receipt,2011/7/14 12:00:10,Resource11,General,8261,Internet
Group 2,task-32051,Resource01,T05 Print and send confirmation of receipt,2011/7/14 12:00:29,Resource11,General,8261,Internet
